INFO 2025-07-01 14:06:40,853 basehttp 4168 8108 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:06:41,056 basehttp 4168 12880 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-07-01 14:06:41,091 basehttp 4168 16176 "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-07-01 14:06:41,146 basehttp 4168 12264 "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-07-01 14:06:41,146 basehttp 4168 11856 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-07-01 14:06:41,251 basehttp 4168 16176 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-07-01 14:06:41,284 basehttp 4168 11856 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-07-01 14:06:41,471 basehttp 4168 11856 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-07-01 14:06:41,713 basehttp 4168 16176 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-07-01 14:07:25,647 basehttp 4168 16176 "GET /admin/projects/project/ HTTP/1.1" 200 8228
INFO 2025-07-01 14:07:25,763 basehttp 4168 16176 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:07:28,700 basehttp 4168 16176 "GET /admin/projects/project/add/ HTTP/1.1" 200 14771
INFO 2025-07-01 14:07:28,757 basehttp 4168 11856 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-07-01 14:07:28,817 basehttp 4168 16176 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:07:48,292 basehttp 4168 16176 "GET /admin/tasks/task/ HTTP/1.1" 200 8195
INFO 2025-07-01 14:07:48,387 basehttp 4168 16176 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:07:51,336 basehttp 4168 16176 "GET /admin/tasks/task/add/ HTTP/1.1" 200 18121
INFO 2025-07-01 14:07:51,453 basehttp 4168 16176 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-07-01 14:08:10,899 basehttp 4168 16176 "GET /admin/ HTTP/1.1" 200 7106
INFO 2025-07-01 14:10:14,827 basehttp 4168 16176 "POST /admin/logout/ HTTP/1.1" 302 0
WARNING 2025-07-01 14:10:14,876 log 4168 16176 Not Found: /
WARNING 2025-07-01 14:10:14,876 basehttp 4168 16176 "GET / HTTP/1.1" 404 2518
INFO 2025-07-03 16:35:01,315 autoreload 7552 2792 Watching for file changes with StatReloader
INFO 2025-07-03 18:00:35,203 autoreload 6992 17328 Watching for file changes with StatReloader
WARNING 2025-07-03 18:02:51,584 log 6992 3408 Not Found: /
WARNING 2025-07-03 18:02:51,600 basehttp 6992 3408 "GET / HTTP/1.1" 404 2510
WARNING 2025-07-03 18:03:10,848 log 6992 4912 Not Found: /favicon.ico
WARNING 2025-07-03 18:03:10,848 basehttp 6992 4912 "GET /favicon.ico HTTP/1.1" 404 2561
WARNING 2025-07-03 18:05:02,366 log 6992 4912 Forbidden: /api/projects/
WARNING 2025-07-03 18:05:02,366 basehttp 6992 4912 "GET /api/projects/ HTTP/1.1" 403 5136
INFO 2025-07-03 18:05:03,251 basehttp 6992 3636 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817
INFO 2025-07-03 18:05:03,256 basehttp 6992 13588 "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152
INFO 2025-07-03 18:05:03,506 basehttp 6992 17872 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3385
INFO 2025-07-03 18:05:03,533 basehttp 6992 17124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2025-07-03 18:05:05,234 basehttp 6992 3636 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1719
INFO 2025-07-03 18:05:05,234 basehttp 6992 17124 "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268
INFO 2025-07-03 18:05:05,234 basehttp 6992 11300 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3597
INFO 2025-07-03 18:05:05,637 basehttp 6992 13588 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680
INFO 2025-07-03 18:05:05,726 basehttp 6992 17124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
INFO 2025-07-03 18:05:06,400 basehttp 6992 17872 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632
INFO 2025-07-03 18:05:06,737 basehttp 6992 4912 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 200 89476
WARNING 2025-07-03 18:06:33,409 log 6992 7532 Forbidden: /api/projects/
WARNING 2025-07-03 18:06:33,414 basehttp 6992 7532 "GET /api/projects/?format=api HTTP/1.1" 403 5180
INFO 2025-07-05 21:02:17,147 autoreload 11624 4856 Watching for file changes with StatReloader
WARNING 2025-07-05 21:04:22,913 log 11624 3624 Not Found: /
WARNING 2025-07-05 21:04:22,913 basehttp 11624 3624 "GET / HTTP/1.1" 404 2510
WARNING 2025-07-05 21:04:38,116 log 11624 11744 Not Found: /favicon.ico
WARNING 2025-07-05 21:04:38,116 basehttp 11624 11744 "GET /favicon.ico HTTP/1.1" 404 2561
INFO 2025-07-05 21:04:52,179 basehttp 11624 11744 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-07-05 21:05:01,221 basehttp 11624 11744 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4185
INFO 2025-07-05 21:05:01,321 basehttp 11624 7200 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,467 basehttp 11624 11744 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,468 basehttp 11624 8088 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,468 basehttp 11624 7200 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,541 basehttp 11624 5024 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,541 basehttp 11624 5572 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:01,626 basehttp 11624 5976 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:43,010 basehttp 11624 5976 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-07-05 21:05:43,371 basehttp 11624 5976 "GET /admin/ HTTP/1.1" 200 7106
INFO 2025-07-05 21:05:43,451 basehttp 11624 5976 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2025-07-05 21:05:43,522 basehttp 11624 5976 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-07-05 21:05:43,542 basehttp 11624 5572 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
WARNING 2025-07-05 21:06:07,669 log 11624 5572 Not Found: /projects
WARNING 2025-07-05 21:06:07,669 basehttp 11624 5572 "GET /projects HTTP/1.1" 404 2552
INFO 2025-07-05 21:06:28,792 basehttp 11624 5268 "GET /api/projects HTTP/1.1" 301 0
INFO 2025-07-05 21:06:30,528 basehttp 11624 14920 "GET /api/projects/ HTTP/1.1" 200 14161
INFO 2025-07-05 21:06:30,627 basehttp 11624 4948 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,627 basehttp 11624 9048 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,634 basehttp 11624 3136 "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,634 basehttp 11624 3136 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,713 basehttp 11624 14920 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,713 basehttp 11624 14344 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,727 basehttp 11624 4948 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,727 basehttp 11624 6228 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,729 basehttp 11624 9048 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,808 basehttp 11624 3136 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2025-07-05 21:06:30,864 basehttp 11624 3136 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2025-07-05 21:06:32,765 basehttp 11624 3136 "GET /static/rest_framework/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
INFO 2025-07-05 21:07:01,356 basehttp 11624 3136 "OPTIONS /api/projects/ HTTP/1.1" 200 14597
INFO 2025-07-05 22:55:04,191 autoreload 6096 9200 Watching for file changes with StatReloader
INFO 2025-07-05 22:55:56,968 basehttp 6096 2060 "GET / HTTP/1.1" 200 5293
INFO 2025-07-05 22:57:02,632 basehttp 6096 2060 - Broken pipe from ('127.0.0.1', 51864)
INFO 2025-07-05 22:57:02,635 basehttp 6096 12704 - Broken pipe from ('127.0.0.1', 51865)
INFO 2025-07-05 22:58:42,776 autoreload 13104 12488 Watching for file changes with StatReloader
INFO 2025-07-05 23:11:25,893 basehttp 13104 3236 "GET / HTTP/1.1" 200 5293
WARNING 2025-07-05 23:12:03,974 log 13104 3236 Not Found: /favicon.ico
WARNING 2025-07-05 23:12:03,974 basehttp 13104 3236 "GET /favicon.ico HTTP/1.1" 404 3722
INFO 2025-07-05 23:14:33,101 basehttp 13104 14300 "GET /api/tasks HTTP/1.1" 301 0
INFO 2025-07-05 23:15:00,202 basehttp 13104 9752 "GET /api/tasks/ HTTP/1.1" 200 5543
WARNING 2025-07-05 23:16:05,200 log 13104 9752 Not Found: /api/users
WARNING 2025-07-05 23:16:05,201 basehttp 13104 9752 "GET /api/users HTTP/1.1" 404 4821
INFO 2025-07-05 23:17:07,432 basehttp 13104 9752 "GET /api/tasks/ HTTP/1.1" 200 5543
INFO 2025-07-05 23:18:03,486 basehttp 13104 9752 "GET /api/auth HTTP/1.1" 301 0
INFO 2025-07-05 23:18:22,672 basehttp 13104 7556 "GET /admin/ HTTP/1.1" 200 7106
INFO 2025-07-05 23:19:13,082 basehttp 13104 7556 "GET /api/auth/ HTTP/1.1" 200 5555
INFO 2025-07-05 23:19:19,885 basehttp 13104 7556 "GET /admin/accounts/user/ HTTP/1.1" 200 9348
INFO 2025-07-05 23:19:19,904 basehttp 13104 7556 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,906 basehttp 13104 13072 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,906 basehttp 13104 12304 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,962 basehttp 13104 11924 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,962 basehttp 13104 7556 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,962 basehttp 13104 12056 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-07-05 23:19:19,964 basehttp 13104 12304 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
